url,brand,name,sizes,image_article,status
https://www.sport1.no/13-fishing-omen-boat-jigger-63-15-40lbs-11-alle-125222,13,13 FISHING Omen Boat Jigger 6&#x27;3 15-40lbs 1+1 Alle,,13-125222,ok
https://www.sport1.no/13-fishing-omen-deep-sea-boat-rod-76-225cm-20-30lbs-11-alle-125223,13,13 FISHING Omen Deep Sea Boat Rod 7&#x27;6 225cm 20-30lbs - 1+1 Alle,,13-125223,ok
https://www.sport1.no/13-fishing-omen-deep-sea-boat-rod-76-225cm-30-50lbs-11-alle-125224,13,13 FISHING Omen Deep Sea Boat Rod 7&#x27;6 225cm 30-50lbs - 1+1 Alle,,13-125224,ok
https://www.sport1.no/13-fishing-defy-black-spinning-70-213cm-ml-7-21g-2-delt-alle-125232,13,13 FISHING Defy Black Spinning 7&#x27;0 213cm ML 7-21g 2-delt Alle,,13-125232,ok
https://www.sport1.no/13-fishing-defy-black-spinning-70-213cm-m-10-30g-2-delt-alle-125233,13,13 FISHING Defy Black Spinning 7&#x27;0 213cm M 10-30g 2-delt Alle,,13-125233,ok
https://www.sport1.no/13-fishing-defy-black-spinning-80-244cm-ml-7-21g-2-delt-alle-125236,13-fishing,13 FISHING Defy Black Spinning 8&#x27;0 244cm ML 7-21g 2-delt Alle,,13-fishing-125236,ok
https://www.sport1.no/13-fishing-defy-black-spinning-80-244cm-m-10-30g-2-delt-alle-125237,13,13 FISHING Defy Black Spinning 8&#x27;0 244cm M 10-30g 2-delt Alle,,13-125237,ok
https://www.sport1.no/13-fishing-defy-black-spinning-80-244cm-mh-14-40g-2-delt-alle-125238,13,13 FISHING Defy Black Spinning 8&#x27;0 244cm MH 14-40g 2-delt Alle,,13-125238,ok
https://www.sport1.no/13-fishing-defy-black-spinning-9-277cm-ml-7-21g-2-delt-alle-125240,13-fishing,13 FISHING Defy Black Spinning 9&#x27; 277cm ML 7-21g 2-delt Alle,,13-fishing-125240,ok
https://www.sport1.no/13-fishing-defy-black-spinning-9-277cm-mh-14-40g-2-delt-alle-125242,13-fishing,13 FISHING Defy Black Spinning 9&#x27; 277cm MH 14-40g 2-delt Alle,,13-fishing-125242,ok
https://www.sport1.no/13-fishing-combo-fate-orret-lett-ferskvann-8-l-3-15g-no-color-alle-125248,13,13 FISHING Combo Fate Ørret / Lett Ferskvann 8&#x27; L 3-15g No color Alle,,13-125248,ok
https://www.sport1.no/13-fishing-combo-fate-allround-8-m-10-30g-no-color-alle-125249,13,13 FISHING Combo Fate Allround 8&#x27; M 10-30g No color Alle,,13-125249,ok
https://www.sport1.no/13-fishing-fate-quest-spinning-6-183cm-l-3-15g-4-delt-alle-126052,13,13 FISHING Fate Quest Spinning 6&#x27; 183cm L 3-15g 4-delt Alle,,13-126052,ok
https://www.sport1.no/13-fishing-fate-quest-spinning-66-198cm-ml-5-20g-4-delt-alle-126053,13,13 FISHING Fate Quest Spinning 6&#x27;6 198cm ML 5-20g 4-delt Alle,,13-126053,ok
https://www.sport1.no/13-fishing-fate-quest-casting-66-m-10-30g-4-delt-alle-126056,13,13 FISHING Fate Quest Casting 6&#x27;6 M 10-30g 4-delt Alle,,13-126056,ok
https://www.sport1.no/13-fishing-blackout-spinning-combo-27-ul-no-color-alle-129242,13-fishing,13 FISHING Blackout Spinning Combo 27&quot; UL No color Alle,,13-fishing-129242,ok
https://www.sport1.no/13-fishing-bamf-30mm-cherry-bomb-6pk-alle-129605,13,13 FISHING B.A.M.F 30mm Cherry Bomb 6pk Alle,,13-129605,ok
https://www.sport1.no/13-fishing-bamf-30mm-potentially-purple-6pk-alle-129607,13,13 FISHING B.A.M.F 30mm Potentially Purple 6pk Alle,,13-129607,ok
https://www.sport1.no/13-fishing-bamf-30mm-purple-rain-6pk-alle-129608,13,13 FISHING B.A.M.F 30mm Purple Rain 6pk Alle,,13-129608,ok
https://www.sport1.no/13-fishing-bamf-30mm-radioactive-pickle-6pk-alle-129609,13,13 FISHING B.A.M.F 30mm Radioactive Pickle 6pk Alle,,13-129609,ok
https://www.sport1.no/13-fishing-bamf-30mm-snozberry-6pk-alle-129610,13,13 FISHING B.A.M.F 30mm Snozberry 6pk Alle,,13-129610,ok
https://www.sport1.no/13-fishing-bearnie-43mm-cherry-bomb-6pk-alle-129611,13,13 FISHING Bearnie 43mm Cherry Bomb 6pk Alle,,13-129611,ok
https://www.sport1.no/13-fishing-bearnie-43mm-potentially-purple-6pk-alle-129613,13,13 FISHING Bearnie 43mm Potentially Purple 6pk Alle,,13-129613,ok
https://www.sport1.no/13-fishing-bearnie-43mm-purple-rain-6pk-alle-129614,13,13 FISHING Bearnie 43mm Purple Rain 6pk Alle,,13-129614,ok
https://www.sport1.no/13-fishing-bearnie-43mm-radioactive-pickle-6pk-alle-129615,13,13 FISHING Bearnie 43mm Radioactive Pickle 6pk Alle,,13-129615,ok
https://www.sport1.no/13-fishing-bearnie-43mm-snozberry-6pk-alle-129616,13,13 FISHING Bearnie 43mm Snozberry 6pk Alle,,13-129616,ok
https://www.sport1.no/13-fishing-coconut-crab-32mm-potentially-purple-6-alle-129619,13,13 FISHING Coconut Crab 32mm Potentially Purple 6 Alle,,13-129619,ok
https://www.sport1.no/13-fishing-jeffrey-36mm-cherry-bomb-6pk-alle-129623,13,13 FISHING Jeffrey 36mm Cherry Bomb 6pk Alle,,13-129623,ok
https://www.sport1.no/13-fishing-jeffrey-36mm-potentially-purple-6pk-alle-129625,13,13 FISHING Jeffrey 36mm Potentially Purple 6pk Alle,,13-129625,ok
https://www.sport1.no/13-fishing-jeffrey-36mm-purple-rain-6pk-alle-129626,13,13 FISHING Jeffrey 36mm Purple Rain 6pk Alle,,13-129626,ok
https://www.sport1.no/13-fishing-jeffrey-36mm-snozberry-6pk-alle-129628,13,13 FISHING Jeffrey 36mm Snozberry 6pk Alle,,13-129628,ok
https://www.sport1.no/13-fishing-sneak-23mm-cherry-bomb-6pk-alle-129629,13,13 FISHING Sneak 23mm Cherry Bomb 6pk Alle,,13-129629,ok
https://www.sport1.no/13-fishing-sneak-23mm-potentially-purple-6pk-alle-129631,13,13 FISHING Sneak 23mm Potentially Purple 6pk Alle,,13-129631,ok
https://www.sport1.no/13-fishing-sneak-23mm-purple-rain-6pk-alle-129632,13,13 FISHING Sneak 23mm Purple Rain 6pk Alle,,13-129632,ok
https://www.sport1.no/13-fishing-sneak-23mm-snozberry-6pk-alle-129634,13,13 FISHING Sneak 23mm Snozberry 6pk Alle,,13-129634,ok
https://www.sport1.no/13-fishing-mini-quatro-cherry-bomb-6pk-alle-129635,13,13 FISHING Mini Quatro Cherry Bomb 6pk Alle,,13-129635,ok
https://www.sport1.no/13-fishing-mini-quatro-potentially-purple-6pk-alle-129637,13,13 FISHING Mini Quatro Potentially Purple 6pk Alle,,13-129637,ok
https://www.sport1.no/13-fishing-mini-quatro-purple-rain-6pk-alle-129638,13,13 FISHING Mini Quatro Purple Rain 6pk Alle,,13-129638,ok
https://www.sport1.no/13-fishing-mini-quatro-snozberry-6pk-alle-129640,13,13 FISHING Mini Quatro Snozberry 6pk Alle,,13-129640,ok
https://www.sport1.no/13-fishing-flash-bang-jigging-rattle-spoon-11g-38mm-cosmic-perch-no-color-alle-129654,13,13 FISHING Flash Bang Jigging Rattle Spoon 11g 38mm Cosmic Perch No color Alle,,13-129654,ok
https://www.sport1.no/13-fishing-flash-bang-jigging-rattle-spoon-11g-38mm-perch-no-color-alle-129657,13,13 FISHING Flash Bang Jigging Rattle Spoon 11g 38mm Perch No color Alle,,13-129657,ok
https://www.sport1.no/13-fishing-flash-bang-jigging-rattle-spoon-11g-38mm-shiner-no-color-alle-129659,13,13 FISHING Flash Bang Jigging Rattle Spoon 11g 38mm Shiner No color Alle,,13-129659,ok
https://www.sport1.no/13-fishing-flash-bang-jigging-rattle-spoon-11g-38mm-sexy-llama-no-color-alle-129660,13,13 FISHING Flash Bang Jigging Rattle Spoon 11g 38mm Sexy Llama No color Alle,,13-129660,ok
https://www.sport1.no/13-fishing-flash-bang-glowstick-refill-kit-no-color-alle-129662,13,13 FISHING Flash Bang Glowstick Refill Kit No color Alle,,13-129662,ok
https://www.sport1.no/13-fishing-rely-black-tele-spinning-6-183cm-l-3-15g-alle-135581,13,13 FISHING Rely Black Tele Spinning 6&#x27; 183cm L 3-15g Alle,,13-135581,ok
https://www.sport1.no/13-fishing-rely-black-tele-spinning-7-213cm-l-3-15g-alle-135582,13,13 FISHING Rely Black Tele Spinning 7&#x27; 213cm L 3-15g Alle,,13-135582,ok
https://www.sport1.no/13-fishing-rely-black-tele-spinning-8-244cm-l-3-15g-alle-135584,13,13 FISHING Rely Black Tele Spinning 8&#x27; 244cm L 3-15g Alle,,13-135584,ok
