url,brand,name,sizes,image_article,status
https://www.xxl.no/nike-swoosh-air-tracktop-jakke-herre-turkis/p/1253834_1_Style,Nike,"Swoosh Air Tracktop, jakke, herre",L;S;XL;XS,1253834,ok
https://www.xxl.no/puma-ess-track-jacket-fleece-jakke-herre-svart/p/1251283_1_Style,Puma,"ESS Track Jacket Fleece, jakke, herre",L;M;S;XL,1251283,ok
https://www.xxl.no/timberland-waterproof-bomber-brun/p/1254839_1_Style,Timberland,Waterproof Bomber,L;M;XL;XXL,1254839,ok
https://www.xxl.no/puma-essential-hooded-padded-jacket-isolasjonsjakke-gronn/p/1240275_1_Style,Puma,"Essential Hooded Padded Jacket, isolasjonsjakke",L;M;S;XL;XXL,1240275,ok
https://www.xxl.no/timberland-wr-3in1-field-gronn/p/1255531_1_Style,Timberland,Wr 3In1 Field,XXL,1255531,ok
https://www.xxl.no/timberland-dwr-coach-jacket-jakke-unisex-svart/p/1254631_1_Style,Timberland,"DWR Coach Jacket, jakke, unisex",XS;XXL;XXS;XXXL,1254631,ok
https://www.xxl.no/timberland-refibra-denim-trucker-j-jakke-herre-bla/p/1254665_1_Style,Timberland,"Refibra Denim Trucker J, jakke, herre",L;M;S;XL;XXL,1254665,ok
https://www.xxl.no/nike-club-hooded-jacket-hettejakke-herre-brun/p/1253696_1_Style,Nike,"Club Hooded Jacket, hettejakke, herre",L;M;S;XL;XS,1253696,ok
https://www.xxl.no/vans-mn-drill-chore-coat-brun/p/1258499_1_Style,Vans,Mn Drill Chore Coat,XS,1258499,ok
https://www.xxl.no/timberland-anorak-camo-jck-anorakk-herre-gronn/p/1254797_1_Style,Timberland,"Anorak Camo Jck, anorakk, herre",L;M;S;XL;XXL;XXXL,1254797,ok
https://www.xxl.no/timberland-1-4-zip-fleece-rod/p/1254783_1_Style,Timberland,1/4 Zip Fleece,M;S;XXXL,1254783,ok
https://www.xxl.no/timberland-buffalo-overshirt-jakke-herre-brun/p/1255355_1_Style,Timberland,"Buffalo Overshirt, jakke, herre",L;M;S;XL;XXL,1255355,ok
https://www.xxl.no/vans-drill-denim-jacket-bla/p/1257980_1_Style,Vans,Drill Denim Jacket,XS,1257980,ok
https://www.xxl.no/vans-mn-drill-chore-coat-brun/p/1258497_1_Style,Vans,Mn Drill Chore Coat,XS,1258497,ok
https://www.xxl.no/timberland-hs-pullover-jacket-remo-rod/p/1255425_1_Style,Timberland,Hs Pullover Jacket Remo,M;S;XL,1255425,ok
https://www.xxl.no/timberland-fleece-overshirt-fleeceskjorte-svart/p/1255704_1_Style,Timberland,"Fleece Overshirt, fleeceskjorte",L;S;XL;XXL,1255704,ok
https://www.xxl.no/stormberg-trolltind-recycled-parka-parkas-svart/p/1230162_1_Style,Stormberg,"Trolltind Recycled Parka, parkas",L;M;S;XL;XXL,1230162,ok
https://www.xxl.no/timberland-printed-jacket-isolasjonjakke-herre-brun/p/1255036_1_Style,Timberland,"Printed Jacket, isolasjonjakke, herre",L;M;S;XL;XXL;XXXL,1255036,ok
https://www.xxl.no/timberland-abington-durable-water-repellent-jacket-mork-bla/p/1255170_1_Style,Timberland,Abington Durable Water Repellent Jacket,L;M;S;XL;XXL,1255170,ok
https://www.xxl.no/timberland-outdoor-archive-re-issu-gul/p/1255497_1_Style,Timberland,Outdoor Archive Re-Issu,M;S;XXXL,1255497,ok
https://www.xxl.no/timberland-fleece-overshirt-fleeceskjorte-brun/p/1255586_1_Style,Timberland,"Fleece Overshirt, fleeceskjorte",L;M;XL;XXL;XXXL,1255586,ok
https://www.xxl.no/vans-mn-drill-chore-coat-svart/p/1258498_1_Style,Vans,Mn Drill Chore Coat,XS,1258498,ok
https://www.xxl.no/timberland-wr-3in1-parka-parka-herre-mork-bla/p/1255533_1_Style,Timberland,"Wr 3In1 Parka, parka, herre",L;S;XL;XXL,1255533,ok
https://www.xxl.no/timberland-dwr-fz-jacket-jakke-unisex-svart/p/1254634_1_Style,Timberland,"Dwr Fz Jacket, jakke, unisex",XS;XXL;XXS;XXXL,1254634,ok
https://www.xxl.no/timberland-woven-badge-ripstop-coa-jakke-unisex-brun/p/1255339_1_Style,Timberland,"Woven Badge Ripstop Coa, jakke, unisex",L;M;S;XL;XS;XXL;XXXL,1255339,ok
https://www.xxl.no/timberland-windbreaker-full-zip-jacket-vindjakke-unisex-lilla/p/1254629_1_Style,Timberland,"Windbreaker Full Zip Jacket, vindjakke, unisex",L;M;S;XL;XS;XXL;XXS;XXXL,1254629,ok
https://www.xxl.no/timberland-dwr-coach-jacket-jakke-unisex-gronn/p/1254632_1_Style,Timberland,"DWR Coach Jacket, jakke, unisex",XL;XS;XXL;XXS;XXXL,1254632,ok
https://www.xxl.no/the-north-face-antora-jacket-regnjakke-herre-brun/p/1259729_1_Style,The North Face,"Antora Jacket, regnjakke, herre",L;M;S;XL;XXL,1259729,ok
https://www.xxl.no/timberland-super-waterproof-down-3-mork-bla/p/1255499_1_Style,Timberland,Super Waterproof Down 3,XXL,1255499,ok
https://www.xxl.no/timberland-wr-3in1-field-brun/p/1255532_1_Style,Timberland,Wr 3In1 Field,S;XXXL,1255532,ok
https://www.xxl.no/timberland-fleece-overshirt-fleeceskjorte-mork-bla/p/1255585_1_Style,Timberland,"Fleece Overshirt, fleeceskjorte",L;S;XL,1255585,ok
https://www.xxl.no/the-north-face-north-dome-wind-jacket-vindjakke-herre-svart/p/1261258_1_Style,The North Face,"North Dome Wind Jacket, vindjakke, herre",L;M;S,1261258,ok
https://www.xxl.no/vans-mte-hellbound-jacket-gra/p/1258006_1_Style,Vans,Mte Hellbound Jacket,S,1258006,ok
https://www.xxl.no/timberland-sherpa-overshirt-rod/p/1255364_1_Style,Timberland,Sherpa Overshirt,XS,1255364,ok
https://www.xxl.no/timberland-high-pile-fleece-jacket-fleecejakke-unisex-svart/p/1255484_1_Style,Timberland,"High Pile Fleece Jacket, fleecejakke, unisex",S;XS,1255484,ok
https://www.xxl.no/timberland-washed-canvas-insulated-isolasjonsjakke-herre-brun/p/1255607_1_Style,Timberland,"Washed Canvas Insulated, isolasjonsjakke, herre",L;M;S;XXL;XXXL,1255607,ok
https://www.xxl.no/timberland-printed-fleece-lined-sh-jakke-herre-mork-bla/p/1255610_1_Style,Timberland,"Printed Fleece Lined Sh, jakke, herre",L;M;S;XL;XXL,1255610,ok
https://www.xxl.no/timberland-mm-sherpa-fleece-jkt-mork-gronn/p/1254143_1_Style,Timberland,Mm Sherpa Fleece Jkt,S,1254143,ok
